Class,Section,Subject,Name,ID,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Home Tuition (Y/N),Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
10,B,Maths,Ritu Gupta,10_B_27,100227,84,80,93,80,Y,3,10,10,0.1,7,79
10,B,Science,Ritu Gupta,10_B_27,100227,93,92,55,54,N,10,3,7,0.9,6,68
10,B,Social,Ritu Gupta,10_B_27,100227,82,47,81,95,Y,10,10,9,0.5,10,34
10,B,English,Ritu Gupta,10_B_27,100227,100,75,60,70,Y,7,9,2,0.5,6,57
10,B,Hindi,Ritu Gupta,10_B_27,100227,67,70,45,56,Y,3,3,3,0.8,3,31
10,B,Arts,Ritu Gupta,10_B_27,100227,86,77,81,55,N,9,6,5,0.9,3,80
10,B,Maths,Dev Gill,10_B_28,100228,81,96,64,43,N,9,10,8,0.5,10,43
10,B,Science,Dev Gill,10_B_28,100228,89,95,65,92,Y,5,8,8,0.8,6,53
10,B,Social,Dev Gill,10_B_28,100228,71,85,63,92,N,3,6,8,0.4,10,75
10,B,English,Dev Gill,10_B_28,100228,92,64,84,52,N,8,8,2,0.3,7,46
10,B,Hindi,Dev Gill,10_B_28,100228,69,97,97,87,Y,9,4,3,0.4,7,75
10,B,Arts,Dev Gill,10_B_28,100228,98,63,60,40,Y,4,9,3,0.2,10,73
10,B,Maths,Barkha Prasad,10_B_29,100229,82,51,44,45,Y,4,3,6,0.4,10,68
10,B,Science,Barkha Prasad,10_B_29,100229,77,97,91,61,Y,10,4,8,0.4,4,46
10,B,Social,Barkha Prasad,10_B_29,100229,65,80,56,98,N,6,4,7,0.7,3,63
10,B,English,Barkha Prasad,10_B_29,100229,75,100,75,79,N,5,4,6,0.2,5,32
10,B,Hindi,Barkha Prasad,10_B_29,100229,91,54,85,99,Y,4,6,3,0.7,6,54
10,B,Arts,Barkha Prasad,10_B_29,100229,96,99,60,74,N,10,6,4,1.0,10,90
10,B,Maths,Nupur Deshmukh,10_B_30,100230,99,68,95,98,N,4,9,5,0.4,5,53
10,B,Science,Nupur Deshmukh,10_B_30,100230,94,89,93,81,Y,4,10,7,0.8,4,85
10,B,Social,Nupur Deshmukh,10_B_30,100230,97,74,100,66,N,9,9,8,0.1,5,67
10,B,English,Nupur Deshmukh,10_B_30,100230,69,86,77,68,Y,6,3,7,0.5,9,37
10,B,Hindi,Nupur Deshmukh,10_B_30,100230,90,43,97,45,N,10,10,8,0.7,9,49
10,B,Arts,Nupur Deshmukh,10_B_30,100230,76,75,82,95,Y,6,3,5,0.2,7,63
10,B,Maths,Karan Pillai,10_B_31,100231,75,53,49,94,Y,3,10,8,0.3,8,90
10,B,Science,Karan Pillai,10_B_31,100231,79,59,92,98,N,9,3,9,0.2,3,55
10,B,Social,Karan Pillai,10_B_31,100231,76,88,64,97,N,4,6,6,0.1,6,69
10,B,English,Karan Pillai,10_B_31,100231,80,76,77,70,Y,8,4,8,0.6,8,61
10,B,Hindi,Karan Pillai,10_B_31,100231,88,60,54,82,N,10,7,7,0.2,7,64
10,B,Arts,Karan Pillai,10_B_31,100231,71,76,48,74,Y,5,5,3,0.4,6,56
10,B,Maths,Siddharth Goel,10_B_32,100232,81,72,95,56,N,5,5,5,0.3,9,65
10,B,Science,Siddharth Goel,10_B_32,100232,99,69,68,96,Y,10,10,2,0.4,9,59
10,B,Social,Siddharth Goel,10_B_32,100232,90,51,70,98,N,5,9,10,0.7,4,92
10,B,English,Siddharth Goel,10_B_32,100232,65,93,72,49,Y,3,8,9,0.7,10,95
10,B,Hindi,Siddharth Goel,10_B_32,100232,85,54,40,73,Y,4,7,8,0.2,4,99
10,B,Arts,Siddharth Goel,10_B_32,100232,97,96,94,43,Y,4,10,8,0.6,9,74
10,B,Maths,Ritu Iyengar,10_B_33,100233,87,92,60,58,N,8,5,10,0.3,8,64
10,B,Science,Ritu Iyengar,10_B_33,100233,96,68,99,58,Y,10,3,7,0.3,9,49
10,B,Social,Ritu Iyengar,10_B_33,100233,85,52,46,68,N,8,7,7,0.1,4,42
10,B,English,Ritu Iyengar,10_B_33,100233,80,82,74,78,N,9,6,10,0.6,6,70
10,B,Hindi,Ritu Iyengar,10_B_33,100233,93,42,98,81,N,10,3,3,0.2,10,70
10,B,Arts,Ritu Iyengar,10_B_33,100233,76,67,57,97,N,3,10,2,0.8,3,68
10,B,Maths,Yash Mahajan,10_B_34,100234,95,72,91,82,Y,3,4,7,0.6,7,88
10,B,Science,Yash Mahajan,10_B_34,100234,81,62,50,65,Y,6,3,7,0.5,3,81
10,B,Social,Yash Mahajan,10_B_34,100234,91,49,71,48,N,7,6,5,0.3,3,57
10,B,English,Yash Mahajan,10_B_34,100234,84,59,44,62,Y,5,7,9,0.9,3,42
10,B,Hindi,Yash Mahajan,10_B_34,100234,84,85,89,87,Y,4,8,9,0.4,3,65
10,B,Arts,Yash Mahajan,10_B_34,100234,94,72,40,97,Y,6,8,3,0.6,4,75
10,B,Maths,Sanjay Sidhu,10_B_35,100235,80,48,54,65,Y,5,10,5,0.5,7,75
10,B,Science,Sanjay Sidhu,10_B_35,100235,69,53,97,50,Y,10,6,6,0.9,10,90
10,B,Social,Sanjay Sidhu,10_B_35,100235,86,95,91,87,Y,9,4,3,0.1,8,45
10,B,English,Sanjay Sidhu,10_B_35,100235,81,84,66,43,Y,10,8,2,0.5,5,55
10,B,Hindi,Sanjay Sidhu,10_B_35,100235,97,99,50,81,Y,3,9,9,1.0,3,65
10,B,Arts,Sanjay Sidhu,10_B_35,100235,70,53,93,92,Y,10,6,2,0.7,9,33
10,B,Maths,Mayank Banerjee,10_B_36,100236,91,93,50,70,N,4,3,3,0.8,6,86
10,B,Science,Mayank Banerjee,10_B_36,100236,80,59,45,65,Y,6,10,4,0.2,8,41
10,B,Social,Mayank Banerjee,10_B_36,100236,83,96,58,79,N,4,3,2,0.2,6,76
10,B,English,Mayank Banerjee,10_B_36,100236,98,40,71,65,Y,10,9,5,0.9,3,37
10,B,Hindi,Mayank Banerjee,10_B_36,100236,96,65,54,48,N,9,3,10,0.8,5,68
10,B,Arts,Mayank Banerjee,10_B_36,100236,72,87,62,71,Y,9,3,5,0.5,10,53
10,B,Maths,Ananya Pandey,10_B_37,100237,94,50,62,41,N,6,9,3,0.7,6,53
10,B,Science,Ananya Pandey,10_B_37,100237,99,88,46,74,N,4,5,7,0.5,5,77
10,B,Social,Ananya Pandey,10_B_37,100237,66,79,83,44,N,10,7,2,0.1,4,57
10,B,English,Ananya Pandey,10_B_37,100237,69,96,54,51,Y,6,3,2,0.7,9,42
10,B,Hindi,Ananya Pandey,10_B_37,100237,99,74,65,53,N,3,8,4,0.8,3,38
10,B,Arts,Ananya Pandey,10_B_37,100237,66,55,85,77,Y,6,7,6,0.3,8,81
10,B,Maths,Priti Rao,10_B_38,100238,68,59,96,69,N,9,8,8,0.6,6,89
10,B,Science,Priti Rao,10_B_38,100238,84,65,65,50,N,8,3,8,0.2,9,58
10,B,Social,Priti Rao,10_B_38,100238,76,78,61,98,N,9,6,10,0.5,5,89
10,B,English,Priti Rao,10_B_38,100238,79,45,56,89,N,9,6,7,0.4,4,65
10,B,Hindi,Priti Rao,10_B_38,100238,87,97,64,43,N,4,10,10,0.3,8,35
10,B,Arts,Priti Rao,10_B_38,100238,95,89,52,52,Y,5,9,5,0.5,9,40
10,B,Maths,Rajesh Sen,10_B_39,100239,82,95,88,53,Y,7,7,8,0.7,10,46
10,B,Science,Rajesh Sen,10_B_39,100239,99,93,61,56,N,8,10,9,0.1,6,31
10,B,Social,Rajesh Sen,10_B_39,100239,96,67,43,69,Y,3,4,10,0.3,3,39
10,B,English,Rajesh Sen,10_B_39,100239,88,81,49,85,Y,5,4,3,0.7,3,61
10,B,Hindi,Rajesh Sen,10_B_39,100239,85,43,73,96,N,8,9,5,0.3,4,72
10,B,Arts,Rajesh Sen,10_B_39,100239,94,73,94,64,N,7,9,9,0.6,3,91
10,B,Maths,Yash Kulkarni,10_B_40,100240,88,79,49,74,N,10,10,7,1.0,6,40
10,B,Science,Yash Kulkarni,10_B_40,100240,94,48,72,100,N,5,8,4,1.0,5,81
10,B,Social,Yash Kulkarni,10_B_40,100240,88,84,50,71,N,9,6,5,0.8,6,53
10,B,English,Yash Kulkarni,10_B_40,100240,99,44,49,94,Y,8,5,9,0.5,6,81
10,B,Hindi,Yash Kulkarni,10_B_40,100240,67,51,98,88,N,3,9,9,0.5,3,75
10,B,Arts,Yash Kulkarni,10_B_40,100240,100,93,46,88,N,8,5,9,0.6,8,99
10,C,Maths,Alok Sen,10_C_1,100301,66,50,58,73,Y,8,4,3,0.4,5,96
10,C,Science,Alok Sen,10_C_1,100301,89,54,92,86,Y,3,5,7,0.8,7,93
10,C,Social,Alok Sen,10_C_1,100301,74,69,77,97,N,10,9,4,0.2,4,71
10,C,English,Alok Sen,10_C_1,100301,71,68,99,59,N,5,6,2,0.3,4,63
10,C,Hindi,Alok Sen,10_C_1,100301,92,96,51,67,N,4,10,7,0.2,7,30
10,C,Arts,Alok Sen,10_C_1,100301,96,52,94,73,Y,3,9,3,0.9,3,31
10,C,Maths,Pankaj Bansal,10_C_2,100302,73,95,84,54,Y,8,10,10,0.9,5,91
10,C,Science,Pankaj Bansal,10_C_2,100302,99,42,61,56,Y,9,10,5,0.3,10,46
10,C,Social,Pankaj Bansal,10_C_2,100302,75,56,82,40,N,9,7,10,0.8,7,31
10,C,English,Pankaj Bansal,10_C_2,100302,88,75,46,76,N,7,8,8,0.9,7,43
10,C,Hindi,Pankaj Bansal,10_C_2,100302,69,51,42,90,N,5,5,2,0.4,3,69
10,C,Arts,Pankaj Bansal,10_C_2,100302,73,43,73,40,N,7,10,2,0.8,8,93
10,C,Maths,Mehak Bajpai,10_C_3,100303,71,84,86,84,Y,5,9,4,0.6,4,62
10,C,Science,Mehak Bajpai,10_C_3,100303,68,71,74,82,N,7,10,10,0.9,8,90
10,C,Social,Mehak Bajpai,10_C_3,100303,69,40,74,65,N,9,7,6,0.3,6,98
10,C,English,Mehak Bajpai,10_C_3,100303,73,91,82,87,N,6,9,10,0.7,7,83
10,C,Hindi,Mehak Bajpai,10_C_3,100303,90,58,57,95,Y,9,3,9,0.2,3,34
10,C,Arts,Mehak Bajpai,10_C_3,100303,93,66,46,56,N,6,6,4,0.2,6,53
10,C,Maths,Meera Balakrishnan,10_C_4,100304,91,70,87,63,N,9,7,6,0.3,7,32
10,C,Science,Meera Balakrishnan,10_C_4,100304,95,56,65,46,Y,6,4,4,0.4,5,74
10,C,Social,Meera Balakrishnan,10_C_4,100304,99,58,73,75,N,3,8,7,0.6,10,90
10,C,English,Meera Balakrishnan,10_C_4,100304,71,50,70,72,Y,5,5,8,0.8,9,58
10,C,Hindi,Meera Balakrishnan,10_C_4,100304,89,88,80,59,Y,3,8,9,0.7,4,85
10,C,Arts,Meera Balakrishnan,10_C_4,100304,70,63,98,91,N,10,10,10,0.3,10,60
10,C,Maths,Isha Verma,10_C_5,100305,71,93,98,82,Y,5,7,4,0.5,6,75
10,C,Science,Isha Verma,10_C_5,100305,95,63,83,94,N,7,9,10,0.9,3,96
10,C,Social,Isha Verma,10_C_5,100305,76,92,65,93,N,10,5,3,0.6,5,31
10,C,English,Isha Verma,10_C_5,100305,85,66,87,69,N,3,3,5,0.2,10,91
10,C,Hindi,Isha Verma,10_C_5,100305,79,96,44,75,N,7,9,4,0.8,5,61
10,C,Arts,Isha Verma,10_C_5,100305,67,60,54,61,Y,6,6,3,0.5,4,73
10,C,Maths,Arjun Agrawal,10_C_6,100306,74,84,63,70,Y,9,6,8,0.5,5,71
10,C,Science,Arjun Agrawal,10_C_6,100306,79,82,41,60,N,10,3,9,0.5,8,93
10,C,Social,Arjun Agrawal,10_C_6,100306,83,87,63,62,N,7,8,10,1.0,3,75
10,C,English,Arjun Agrawal,10_C_6,100306,99,66,42,49,Y,5,10,2,0.4,5,49
10,C,Hindi,Arjun Agrawal,10_C_6,100306,69,89,46,66,N,4,9,8,0.1,4,44
10,C,Arts,Arjun Agrawal,10_C_6,100306,66,53,54,83,Y,6,10,8,0.6,5,34
10,C,Maths,Ritu Ranjan,10_C_7,100307,100,73,95,41,Y,7,6,8,0.4,4,42
10,C,Science,Ritu Ranjan,10_C_7,100307,95,97,62,47,N,4,8,2,0.6,9,39
10,C,Social,Ritu Ranjan,10_C_7,100307,72,77,50,83,N,8,5,3,0.6,9,91
10,C,English,Ritu Ranjan,10_C_7,100307,86,74,85,53,Y,6,10,3,0.2,6,33
10,C,Hindi,Ritu Ranjan,10_C_7,100307,67,53,55,41,Y,4,4,3,0.7,3,53
10,C,Arts,Ritu Ranjan,10_C_7,100307,91,67,75,70,N,4,4,5,0.9,10,36
10,C,Maths,Ritu Chatterjee,10_C_8,100308,84,99,95,70,N,8,3,6,0.2,9,77
10,C,Science,Ritu Chatterjee,10_C_8,100308,75,96,85,49,Y,9,10,5,0.4,10,69
10,C,Social,Ritu Chatterjee,10_C_8,100308,88,84,78,61,Y,8,4,5,0.4,5,73
10,C,English,Ritu Chatterjee,10_C_8,100308,85,40,70,70,Y,6,9,4,0.6,3,71
10,C,Hindi,Ritu Chatterjee,10_C_8,100308,77,57,99,66,N,9,9,7,0.3,9,33
10,C,Arts,Ritu Chatterjee,10_C_8,100308,90,59,75,68,N,4,3,2,0.9,8,32
10,C,Maths,Siddharth Gaekwad,10_C_9,100309,75,65,46,41,Y,4,8,2,0.4,6,84
10,C,Science,Siddharth Gaekwad,10_C_9,100309,69,99,51,99,Y,3,6,3,0.9,10,45
10,C,Social,Siddharth Gaekwad,10_C_9,100309,68,55,50,49,Y,5,6,8,0.3,10,46
10,C,English,Siddharth Gaekwad,10_C_9,100309,80,53,40,56,Y,8,4,10,0.8,5,73
10,C,Hindi,Siddharth Gaekwad,10_C_9,100309,98,69,67,75,Y,4,5,2,0.9,3,46
10,C,Arts,Siddharth Gaekwad,10_C_9,100309,71,59,67,55,N,4,6,2,0.3,9,33
10,C,Maths,Amit Choudhury,10_C_10,100310,71,75,87,96,N,9,6,5,0.7,9,68
10,C,Science,Amit Choudhury,10_C_10,100310,83,50,88,56,Y,10,5,2,0.8,5,73
10,C,Social,Amit Choudhury,10_C_10,100310,79,88,80,46,N,10,10,2,0.8,10,35
10,C,English,Amit Choudhury,10_C_10,100310,65,85,44,95,N,4,6,5,0.2,4,72
10,C,Hindi,Amit Choudhury,10_C_10,100310,66,95,85,50,Y,8,7,7,1.0,5,81
10,C,Arts,Amit Choudhury,10_C_10,100310,70,53,95,95,N,9,7,9,0.2,9,87
10,C,Maths,Lata Patil,10_C_11,100311,100,56,98,72,N,10,7,8,0.2,5,95
10,C,Science,Lata Patil,10_C_11,100311,86,98,86,94,Y,9,3,4,0.8,4,80
10,C,Social,Lata Patil,10_C_11,100311,68,82,95,44,N,10,4,10,0.6,10,50
10,C,English,Lata Patil,10_C_11,100311,89,82,73,50,N,10,5,10,0.4,5,87
10,C,Hindi,Lata Patil,10_C_11,100311,87,59,76,100,Y,9,9,4,0.4,7,95
10,C,Arts,Lata Patil,10_C_11,100311,92,77,61,75,Y,8,3,3,0.5,10,99
10,C,Maths,Tanvi Rao,10_C_12,100312,100,67,53,41,N,10,10,4,0.9,7,30
10,C,Science,Tanvi Rao,10_C_12,100312,66,52,45,86,Y,5,8,8,0.9,5,95
10,C,Social,Tanvi Rao,10_C_12,100312,92,85,98,88,N,9,3,8,0.3,9,53
10,C,English,Tanvi Rao,10_C_12,100312,92,54,99,85,Y,9,6,7,0.8,7,82
10,C,Hindi,Tanvi Rao,10_C_12,100312,76,52,86,52,Y,10,9,9,0.3,3,89
10,C,Arts,Tanvi Rao,10_C_12,100312,70,64,84,54,Y,10,5,4,0.3,7,94
10,C,Maths,Barkha Chakraborty,10_C_13,100313,70,73,93,67,N,7,8,9,0.8,10,90
10,C,Science,Barkha Chakraborty,10_C_13,100313,75,41,70,82,Y,8,3,3,0.8,3,32
10,C,Social,Barkha Chakraborty,10_C_13,100313,75,67,99,92,N,8,4,8,0.2,8,81
10,C,English,Barkha Chakraborty,10_C_13,100313,100,40,72,40,Y,7,6,7,0.2,5,58
10,C,Hindi,Barkha Chakraborty,10_C_13,100313,67,92,77,52,N,3,3,6,0.8,3,59
10,C,Arts,Barkha Chakraborty,10_C_13,100313,93,46,61,94,Y,6,10,3,0.7,9,61
10,C,Maths,Suman Johal,10_C_14,100314,77,91,73,85,Y,9,4,7,0.6,6,97
10,C,Science,Suman Johal,10_C_14,100314,86,42,51,56,N,6,6,5,0.6,4,42
10,C,Social,Suman Johal,10_C_14,100314,78,53,78,98,Y,6,10,6,0.5,6,85
10,C,English,Suman Johal,10_C_14,100314,93,72,42,61,N,6,7,9,1.0,5,81
10,C,Hindi,Suman Johal,10_C_14,100314,89,66,59,86,Y,3,6,2,0.1,10,49
10,C,Arts,Suman Johal,10_C_14,100314,81,100,59,68,N,5,3,7,0.9,8,81
10,C,Maths,Ishita Rao,10_C_15,100315,83,73,83,91,Y,3,7,8,0.2,6,55
10,C,Science,Ishita Rao,10_C_15,100315,81,67,89,89,Y,4,9,9,0.5,4,72
10,C,Social,Ishita Rao,10_C_15,100315,86,46,75,99,N,6,10,10,0.5,8,47
10,C,English,Ishita Rao,10_C_15,100315,86,63,85,77,N,3,8,10,0.9,7,73
10,C,Hindi,Ishita Rao,10_C_15,100315,87,93,70,74,Y,5,9,5,0.2,6,85
10,C,Arts,Ishita Rao,10_C_15,100315,78,72,73,51,N,3,10,4,0.4,7,99
10,C,Maths,Tanya Chawla,10_C_16,100316,99,72,66,69,Y,8,9,3,0.7,8,48
10,C,Science,Tanya Chawla,10_C_16,100316,96,45,75,82,N,8,9,8,0.9,4,99
10,C,Social,Tanya Chawla,10_C_16,100316,89,44,66,56,Y,3,9,6,0.8,7,64
10,C,English,Tanya Chawla,10_C_16,100316,91,53,68,56,Y,4,7,8,0.2,6,61
10,C,Hindi,Tanya Chawla,10_C_16,100316,73,52,66,77,N,4,4,4,0.3,9,67
10,C,Arts,Tanya Chawla,10_C_16,100316,89,55,81,77,Y,8,3,7,0.9,5,84
10,C,Maths,Kabir Trivedi,10_C_17,100317,77,64,80,88,N,9,3,7,0.4,3,50
10,C,Science,Kabir Trivedi,10_C_17,100317,92,96,99,98,Y,6,5,3,0.2,4,77
10,C,Social,Kabir Trivedi,10_C_17,100317,69,86,65,52,N,5,4,10,0.9,4,80
10,C,English,Kabir Trivedi,10_C_17,100317,89,88,50,52,Y,10,4,6,0.2,4,80
10,C,Hindi,Kabir Trivedi,10_C_17,100317,95,98,63,82,Y,5,4,9,0.2,8,53
10,C,Arts,Kabir Trivedi,10_C_17,100317,91,100,98,98,Y,6,3,2,0.7,9,93
10,C,Maths,Pankaj Khanna,10_C_18,100318,67,71,99,100,N,7,9,10,0.4,7,82
10,C,Science,Pankaj Khanna,10_C_18,100318,89,62,44,69,Y,9,6,3,0.5,7,30
10,C,Social,Pankaj Khanna,10_C_18,100318,93,75,63,100,N,7,8,6,0.7,4,62
10,C,English,Pankaj Khanna,10_C_18,100318,72,96,70,77,N,5,3,7,0.2,10,43
10,C,Hindi,Pankaj Khanna,10_C_18,100318,94,66,87,85,Y,6,7,9,0.5,7,44
10,C,Arts,Pankaj Khanna,10_C_18,100318,83,47,70,57,N,6,10,6,0.7,5,80
10,C,Maths,Pranav Mehta,10_C_19,100319,74,82,91,94,Y,6,9,7,0.4,9,56
10,C,Science,Pranav Mehta,10_C_19,100319,94,52,76,94,N,7,4,6,0.8,5,82
10,C,Social,Pranav Mehta,10_C_19,100319,68,91,63,82,N,5,3,4,0.1,8,70
10,C,English,Pranav Mehta,10_C_19,100319,83,84,97,58,N,8,10,2,0.3,7,31
10,C,Hindi,Pranav Mehta,10_C_19,100319,79,57,98,53,Y,7,3,3,0.5,5,37
10,C,Arts,Pranav Mehta,10_C_19,100319,82,89,94,47,Y,5,9,4,0.6,7,71
10,C,Maths,Akash Chakraborty,10_C_20,100320,87,64,69,82,Y,3,9,5,0.4,6,66
10,C,Science,Akash Chakraborty,10_C_20,100320,97,44,69,73,Y,5,5,3,0.7,8,84
10,C,Social,Akash Chakraborty,10_C_20,100320,74,62,91,49,Y,8,6,6,0.2,10,76
10,C,English,Akash Chakraborty,10_C_20,100320,80,54,63,97,N,8,4,6,0.9,8,54
10,C,Hindi,Akash Chakraborty,10_C_20,100320,83,57,99,48,Y,6,8,3,0.4,9,53
10,C,Arts,Akash Chakraborty,10_C_20,100320,66,98,47,55,Y,3,10,6,1.0,3,74
10,C,Maths,Tushar Khanna,10_C_21,100321,84,73,45,64,N,7,9,8,0.9,4,85
10,C,Science,Tushar Khanna,10_C_21,100321,65,44,84,56,Y,7,9,3,0.3,7,83
10,C,Social,Tushar Khanna,10_C_21,100321,90,61,64,66,N,5,5,3,0.7,8,55
10,C,English,Tushar Khanna,10_C_21,100321,84,40,57,68,Y,7,10,8,0.9,7,51
10,C,Hindi,Tushar Khanna,10_C_21,100321,96,46,96,77,N,3,9,4,0.5,8,43
10,C,Arts,Tushar Khanna,10_C_21,100321,85,67,46,70,Y,8,10,7,0.2,5,67
10,C,Maths,Abhishek Pal,10_C_22,100322,79,42,54,81,Y,4,10,10,0.1,6,86
10,C,Science,Abhishek Pal,10_C_22,100322,71,72,43,88,Y,3,5,9,0.2,5,35
10,C,Social,Abhishek Pal,10_C_22,100322,89,96,51,99,Y,4,3,2,1.0,4,47
10,C,English,Abhishek Pal,10_C_22,100322,86,99,92,56,Y,4,3,6,0.8,8,41
10,C,Hindi,Abhishek Pal,10_C_22,100322,84,78,61,67,Y,3,8,7,0.5,9,76
10,C,Arts,Abhishek Pal,10_C_22,100322,95,74,52,89,N,6,6,8,0.1,7,86
10,C,Maths,Lata Sen,10_C_23,100323,93,50,76,54,Y,9,8,9,0.8,8,33
10,C,Science,Lata Sen,10_C_23,100323,77,92,48,99,N,4,3,7,0.8,4,71
10,C,Social,Lata Sen,10_C_23,100323,73,52,61,94,N,8,9,7,0.8,3,51
10,C,English,Lata Sen,10_C_23,100323,93,75,70,59,N,7,3,9,0.9,3,76
10,C,Hindi,Lata Sen,10_C_23,100323,69,57,74,43,N,3,7,6,0.3,6,35
10,C,Arts,Lata Sen,10_C_23,100323,100,67,66,67,N,6,5,4,0.6,7,74
10,C,Maths,Sameer Gill,10_C_24,100324,71,89,42,98,N,7,9,10,0.7,5,64
10,C,Science,Sameer Gill,10_C_24,100324,92,59,57,96,N,10,10,8,0.2,10,45
10,C,Social,Sameer Gill,10_C_24,100324,91,40,82,90,N,5,5,8,0.9,3,82
10,C,English,Sameer Gill,10_C_24,100324,95,84,81,92,Y,3,8,7,0.4,3,85
10,C,Hindi,Sameer Gill,10_C_24,100324,81,73,50,40,Y,4,5,10,0.3,5,56
10,C,Arts,Sameer Gill,10_C_24,100324,90,40,68,81,Y,6,6,2,0.6,8,79
10,C,Maths,Isha Chakraborty,10_C_25,100325,99,91,98,55,N,10,5,5,0.4,4,84
10,C,Science,Isha Chakraborty,10_C_25,100325,83,97,58,55,N,8,8,3,0.9,7,53
10,C,Social,Isha Chakraborty,10_C_25,100325,96,81,92,43,Y,9,6,2,0.9,6,68
10,C,English,Isha Chakraborty,10_C_25,100325,72,95,81,73,Y,8,5,6,0.7,5,74
10,C,Hindi,Isha Chakraborty,10_C_25,100325,92,51,58,79,Y,3,6,5,0.9,8,38
10,C,Arts,Isha Chakraborty,10_C_25,100325,93,92,68,47,N,3,8,5,0.2,8,86
10,C,Maths,Nisha Verma,10_C_26,100326,87,48,85,60,Y,8,5,3,0.1,8,35
10,C,Science,Nisha Verma,10_C_26,100326,70,43,55,90,Y,9,10,4,0.9,9,62
10,C,Social,Nisha Verma,10_C_26,100326,94,66,90,63,N,3,3,3,0.3,3,77
10,C,English,Nisha Verma,10_C_26,100326,94,74,76,82,Y,7,9,3,0.3,9,75
10,C,Hindi,Nisha Verma,10_C_26,100326,83,74,89,41,N,9,3,5,1.0,10,34
10,C,Arts,Nisha Verma,10_C_26,100326,94,54,98,86,Y,5,6,7,0.2,6,66
10,C,Maths,Alok Sidhu,10_C_27,100327,87,93,99,73,N,7,9,7,0.6,5,51
10,C,Science,Alok Sidhu,10_C_27,100327,81,92,57,48,N,6,6,5,0.3,3,69
10,C,Social,Alok Sidhu,10_C_27,100327,80,76,49,81,N,10,7,2,0.1,8,61
10,C,English,Alok Sidhu,10_C_27,100327,66,83,77,77,Y,7,4,7,0.6,8,91
10,C,Hindi,Alok Sidhu,10_C_27,100327,100,84,63,44,Y,7,6,6,0.8,9,87
10,C,Arts,Alok Sidhu,10_C_27,100327,85,96,97,63,Y,6,7,2,0.8,8,94
10,C,Maths,Dev Pandey,10_C_28,100328,72,65,81,62,N,3,6,9,0.5,8,97
10,C,Science,Dev Pandey,10_C_28,100328,90,42,49,87,Y,7,7,5,0.5,10,44
10,C,Social,Dev Pandey,10_C_28,100328,69,70,96,49,N,5,8,7,0.5,3,45
10,C,English,Dev Pandey,10_C_28,100328,83,67,70,66,N,3,3,3,0.2,7,66
10,C,Hindi,Dev Pandey,10_C_28,100328,100,59,52,74,Y,10,10,5,0.5,6,78
10,C,Arts,Dev Pandey,10_C_28,100328,85,42,54,54,N,6,6,10,0.2,8,80
10,C,Maths,Anil Prasad,10_C_29,100329,66,64,43,53,Y,6,6,7,0.9,3,48
10,C,Science,Anil Prasad,10_C_29,100329,68,74,61,69,Y,4,9,6,0.5,9,45
10,C,Social,Anil Prasad,10_C_29,100329,97,46,81,96,N,9,6,6,0.1,3,45
10,C,English,Anil Prasad,10_C_29,100329,84,53,47,68,Y,7,9,4,0.5,7,59
10,C,Hindi,Anil Prasad,10_C_29,100329,76,57,71,55,N,10,9,8,0.7,10,85
10,C,Arts,Anil Prasad,10_C_29,100329,71,92,94,90,N,9,4,6,0.5,6,53
10,C,Maths,Rahul Balakrishnan,10_C_30,100330,78,83,89,72,Y,9,8,3,0.5,3,54
10,C,Science,Rahul Balakrishnan,10_C_30,100330,74,47,59,42,N,9,9,2,0.6,5,84
10,C,Social,Rahul Balakrishnan,10_C_30,100330,74,56,75,70,N,9,5,8,0.7,7,34
10,C,English,Rahul Balakrishnan,10_C_30,100330,92,75,55,55,Y,9,6,6,0.6,8,97
10,C,Hindi,Rahul Balakrishnan,10_C_30,100330,97,70,79,56,Y,8,3,6,0.3,9,86
10,C,Arts,Rahul Balakrishnan,10_C_30,100330,89,49,54,54,Y,9,4,8,0.4,5,88
10,C,Maths,Abhishek Saxena,10_C_31,100331,68,67,96,51,Y,3,5,8,0.7,7,88
10,C,Science,Abhishek Saxena,10_C_31,100331,89,47,98,68,N,3,3,4,0.3,7,98
10,C,Social,Abhishek Saxena,10_C_31,100331,90,84,45,92,Y,7,10,7,0.2,3,31
10,C,English,Abhishek Saxena,10_C_31,100331,95,91,87,98,Y,8,10,6,0.6,8,50
10,C,Hindi,Abhishek Saxena,10_C_31,100331,71,79,73,50,N,3,5,2,0.2,3,47
10,C,Arts,Abhishek Saxena,10_C_31,100331,87,89,92,41,N,9,10,3,0.4,7,85
10,C,Maths,Dev Mitra,10_C_32,100332,93,86,64,78,N,6,8,7,0.9,4,95
10,C,Science,Dev Mitra,10_C_32,100332,96,51,85,78,Y,8,5,5,0.7,5,43
10,C,Social,Dev Mitra,10_C_32,100332,83,83,96,55,N,8,10,8,1.0,8,71
10,C,English,Dev Mitra,10_C_32,100332,89,63,91,91,N,6,6,2,0.9,6,99
10,C,Hindi,Dev Mitra,10_C_32,100332,65,97,40,59,N,9,6,10,0.9,4,92
10,C,Arts,Dev Mitra,10_C_32,100332,76,92,100,83,Y,3,8,4,0.8,4,61
