Section,Subject,Name,ID,Home Tuition (Y/N),Class,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
C,English,Gaurav Pal,10_C_37,Y,10,100337,99,69,90,89,7,6,6,0.4,8,55
C,Hindi,Gaurav Pal,10_C_37,N,10,100337,82,92,96,99,8,4,4,0.1,9,53
C,Arts,Gaurav Pal,10_C_37,N,10,100337,77,89,77,68,7,5,10,0.9,10,96
C,Maths,Divya Pal,10_C_38,N,10,100338,72,43,60,69,5,9,3,0.5,8,38
C,Science,Divya Pal,10_C_38,N,10,100338,65,43,67,67,7,10,7,1.0,3,73
C,Social,Divya Pal,10_C_38,N,10,100338,88,63,91,80,6,8,9,0.5,7,77
C,English,Divya Pal,10_C_38,Y,10,100338,66,83,82,57,4,9,4,0.3,6,74
C,Hindi,Divya Pal,10_C_38,Y,10,100338,100,50,49,51,7,3,5,0.3,3,61
C,Arts,Divya Pal,10_C_38,Y,10,100338,99,49,96,57,3,6,10,0.8,8,71
C,Maths,Sanjay Sharma,10_C_39,Y,10,100339,100,61,65,76,8,3,5,0.9,5,71
C,Science,Sanjay Sharma,10_C_39,N,10,100339,91,42,96,50,10,5,4,0.4,4,47
C,Social,Sanjay Sharma,10_C_39,N,10,100339,85,43,62,57,5,6,9,0.9,3,46
C,English,Sanjay Sharma,10_C_39,Y,10,100339,82,99,89,52,9,7,7,0.6,5,100
C,Hindi,Sanjay Sharma,10_C_39,Y,10,100339,75,66,64,97,3,8,9,0.2,5,95
C,Arts,Sanjay Sharma,10_C_39,Y,10,100339,67,88,79,88,7,10,3,1.0,8,99
C,Maths,Rishabh Suri,10_C_40,Y,10,100340,79,56,59,88,3,10,3,0.2,4,99
C,Science,Rishabh Suri,10_C_40,N,10,100340,71,81,64,66,4,5,7,0.7,4,80
C,Social,Rishabh Suri,10_C_40,Y,10,100340,88,55,90,48,5,10,2,0.1,7,95
C,English,Rishabh Suri,10_C_40,N,10,100340,94,76,45,76,8,6,2,0.8,4,78
C,Hindi,Rishabh Suri,10_C_40,Y,10,100340,65,45,63,54,8,3,8,0.2,9,47
C,Arts,Rishabh Suri,10_C_40,N,10,100340,85,82,50,100,8,3,10,1.0,10,93
A,Maths,Rajesh Pal,11_A_1,N,11,110101,65,91,55,68,6,6,3,0.2,4,95
A,Physics,Rajesh Pal,11_A_1,N,11,110101,77,41,56,70,8,6,3,0.5,10,79
A,Chemistry,Rajesh Pal,11_A_1,N,11,110101,73,59,83,82,6,9,2,1.0,9,67
A,Biology,Rajesh Pal,11_A_1,Y,11,110101,94,43,80,85,4,9,8,0.3,7,44
A,English,Rajesh Pal,11_A_1,N,11,110101,70,68,70,40,10,7,6,0.3,4,47
A,Social,Rajesh Pal,11_A_1,N,11,110101,85,50,99,84,3,7,7,0.9,10,75
A,Painting,Rajesh Pal,11_A_1,N,11,110101,80,43,83,49,5,3,7,0.8,9,42
A,Maths,Kavya Kumar,11_A_2,N,11,110102,92,60,42,47,3,5,9,0.8,5,51
A,Physics,Kavya Kumar,11_A_2,Y,11,110102,79,97,84,62,7,4,10,1.0,3,36
A,Chemistry,Kavya Kumar,11_A_2,N,11,110102,67,82,98,99,8,10,3,0.2,9,86
A,Biology,Kavya Kumar,11_A_2,N,11,110102,66,84,50,55,6,4,2,0.3,10,61
A,English,Kavya Kumar,11_A_2,N,11,110102,94,87,40,99,4,6,8,0.9,9,91
A,Social,Kavya Kumar,11_A_2,Y,11,110102,72,76,47,87,10,9,7,0.9,7,96
A,Painting,Kavya Kumar,11_A_2,Y,11,110102,85,100,94,49,8,8,7,0.4,8,94
A,Maths,Rajesh Prasad,11_A_3,N,11,110103,92,60,79,40,7,8,4,0.9,4,89
A,Physics,Rajesh Prasad,11_A_3,Y,11,110103,73,78,81,44,8,9,9,0.2,3,66
A,Chemistry,Rajesh Prasad,11_A_3,N,11,110103,79,42,54,44,4,9,9,0.2,5,49
A,Biology,Rajesh Prasad,11_A_3,Y,11,110103,71,67,54,67,10,3,4,0.3,9,38
A,English,Rajesh Prasad,11_A_3,Y,11,110103,93,81,77,71,9,3,5,0.1,7,69
A,Social,Rajesh Prasad,11_A_3,N,11,110103,76,41,44,88,5,4,4,0.8,3,57
A,Painting,Rajesh Prasad,11_A_3,N,11,110103,97,73,62,98,5,7,10,0.8,10,66
A,Maths,Gaurav Gaekwad,11_A_4,N,11,110104,94,92,42,60,9,3,5,0.9,8,74
A,Physics,Gaurav Gaekwad,11_A_4,Y,11,110104,93,96,76,78,3,4,10,0.7,10,67
A,Chemistry,Gaurav Gaekwad,11_A_4,Y,11,110104,77,64,66,45,5,3,10,0.5,5,65
A,Biology,Gaurav Gaekwad,11_A_4,Y,11,110104,85,55,63,74,7,6,3,0.5,7,77
A,English,Gaurav Gaekwad,11_A_4,Y,11,110104,75,88,40,62,10,8,7,0.4,8,94
A,Social,Gaurav Gaekwad,11_A_4,N,11,110104,100,54,88,80,9,8,7,0.8,4,77
A,Painting,Gaurav Gaekwad,11_A_4,Y,11,110104,66,56,62,57,9,8,4,0.7,10,36
A,Maths,Kabir Agrawal,11_A_5,N,11,110105,90,84,68,40,6,8,8,0.3,6,93
A,Physics,Kabir Agrawal,11_A_5,N,11,110105,81,74,61,48,8,8,2,0.4,5,92
A,Chemistry,Kabir Agrawal,11_A_5,N,11,110105,81,67,81,45,10,9,9,0.9,7,54
A,Biology,Kabir Agrawal,11_A_5,N,11,110105,73,97,89,57,3,5,2,0.1,5,72
A,English,Kabir Agrawal,11_A_5,N,11,110105,66,55,42,98,3,6,5,0.3,8,45
A,Social,Kabir Agrawal,11_A_5,N,11,110105,98,93,80,41,10,9,6,0.7,4,92
A,Painting,Kabir Agrawal,11_A_5,Y,11,110105,68,49,72,46,6,10,6,0.9,9,76
A,Maths,Tanvi Sidhu,11_A_6,N,11,110106,98,81,40,61,5,10,5,0.9,8,80
A,Physics,Tanvi Sidhu,11_A_6,Y,11,110106,87,86,75,77,4,8,3,0.9,4,66
A,Chemistry,Tanvi Sidhu,11_A_6,Y,11,110106,83,100,94,46,3,10,8,0.7,10,55
A,Biology,Tanvi Sidhu,11_A_6,Y,11,110106,81,86,99,62,9,10,7,0.8,9,75
A,English,Tanvi Sidhu,11_A_6,N,11,110106,75,74,54,98,8,3,5,0.2,7,31
A,Social,Tanvi Sidhu,11_A_6,N,11,110106,98,50,41,58,4,3,4,0.9,8,68
A,Painting,Tanvi Sidhu,11_A_6,Y,11,110106,82,75,93,55,5,9,4,0.3,8,87
A,Maths,Ishita Naidu,11_A_7,N,11,110107,67,87,44,74,6,5,3,0.2,6,92
A,Physics,Ishita Naidu,11_A_7,Y,11,110107,95,97,65,52,4,9,6,0.5,9,60
A,Chemistry,Ishita Naidu,11_A_7,Y,11,110107,67,100,60,45,10,4,2,0.8,3,97
A,Biology,Ishita Naidu,11_A_7,N,11,110107,79,77,84,41,6,5,3,0.7,3,93
A,English,Ishita Naidu,11_A_7,Y,11,110107,76,68,84,47,9,9,7,0.7,4,86
A,Social,Ishita Naidu,11_A_7,N,11,110107,65,99,70,41,10,6,3,0.5,4,98
A,Painting,Ishita Naidu,11_A_7,N,11,110107,86,70,69,52,9,4,9,0.3,3,43
A,Maths,Payal Chatterjee,11_A_8,N,11,110108,84,57,63,45,4,8,7,0.3,3,60
A,Physics,Payal Chatterjee,11_A_8,Y,11,110108,87,92,79,84,8,4,9,0.2,3,71
A,Chemistry,Payal Chatterjee,11_A_8,N,11,110108,87,56,75,40,6,7,5,0.5,8,48
A,Biology,Payal Chatterjee,11_A_8,Y,11,110108,94,71,82,40,9,6,2,0.6,4,39
A,English,Payal Chatterjee,11_A_8,N,11,110108,76,53,70,58,10,9,10,0.3,8,100
A,Social,Payal Chatterjee,11_A_8,N,11,110108,94,87,48,40,6,6,3,0.5,6,91
A,Painting,Payal Chatterjee,11_A_8,N,11,110108,98,79,50,47,7,9,6,0.7,4,80
A,Maths,Kriti Johal,11_A_9,N,11,110109,81,43,40,42,10,3,2,1.0,10,74
A,Physics,Kriti Johal,11_A_9,Y,11,110109,91,44,65,68,10,3,10,0.8,7,68
A,Chemistry,Kriti Johal,11_A_9,N,11,110109,89,81,82,58,6,4,2,0.1,3,85
A,Biology,Kriti Johal,11_A_9,N,11,110109,66,67,79,77,9,6,3,0.7,5,96
A,English,Kriti Johal,11_A_9,Y,11,110109,68,58,75,90,3,9,4,0.5,7,48
A,Social,Kriti Johal,11_A_9,N,11,110109,87,52,63,70,7,4,10,0.7,7,92
A,Painting,Kriti Johal,11_A_9,Y,11,110109,87,59,96,55,3,8,2,0.9,10,94
A,Maths,Komal Iyer,11_A_10,N,11,110110,70,45,48,88,7,4,8,0.9,4,97
A,Physics,Komal Iyer,11_A_10,N,11,110110,69,66,44,68,5,9,9,0.3,6,43
A,Chemistry,Komal Iyer,11_A_10,N,11,110110,75,50,98,50,8,4,7,0.2,8,95
A,Biology,Komal Iyer,11_A_10,Y,11,110110,67,75,68,53,10,8,2,0.2,7,100
A,English,Komal Iyer,11_A_10,Y,11,110110,70,48,81,82,8,9,10,1.0,3,45
A,Social,Komal Iyer,11_A_10,Y,11,110110,98,64,44,78,3,5,3,0.4,5,64
A,Painting,Komal Iyer,11_A_10,N,11,110110,82,50,93,74,3,10,2,0.4,10,72
A,Maths,Nisha Grewal,11_A_11,N,11,110111,74,72,71,78,6,8,8,0.9,9,31
A,Physics,Nisha Grewal,11_A_11,N,11,110111,84,55,88,83,10,7,4,0.9,3,41
A,Chemistry,Nisha Grewal,11_A_11,N,11,110111,95,71,85,62,4,5,6,0.7,6,37
A,Biology,Nisha Grewal,11_A_11,Y,11,110111,92,65,75,47,3,8,10,0.9,6,57
A,English,Nisha Grewal,11_A_11,N,11,110111,82,80,55,82,10,5,9,0.6,7,90
A,Social,Nisha Grewal,11_A_11,Y,11,110111,73,45,43,98,4,3,9,0.6,5,33
A,Painting,Nisha Grewal,11_A_11,Y,11,110111,66,68,77,76,5,5,2,0.9,3,60
A,Maths,Gaurav Jain,11_A_12,Y,11,110112,75,53,59,93,4,6,7,0.5,6,74
A,Physics,Gaurav Jain,11_A_12,N,11,110112,96,74,94,61,9,7,6,0.5,8,79
A,Chemistry,Gaurav Jain,11_A_12,Y,11,110112,65,85,56,65,4,7,5,0.5,5,92
A,Biology,Gaurav Jain,11_A_12,N,11,110112,76,47,93,52,4,10,2,0.2,9,33
A,English,Gaurav Jain,11_A_12,Y,11,110112,67,52,90,53,6,8,2,0.6,9,71
A,Social,Gaurav Jain,11_A_12,N,11,110112,80,90,67,41,8,10,2,0.9,6,33
A,Painting,Gaurav Jain,11_A_12,N,11,110112,100,58,71,87,3,10,9,0.9,6,61
A,Maths,Nisha Grewal,11_A_13,Y,11,110113,90,99,75,82,8,4,10,0.7,6,64
A,Physics,Nisha Grewal,11_A_13,N,11,110113,75,100,51,64,9,4,2,0.8,8,75
A,Chemistry,Nisha Grewal,11_A_13,Y,11,110113,92,78,86,65,3,8,10,0.6,10,65
A,Biology,Nisha Grewal,11_A_13,N,11,110113,87,91,45,55,4,3,6,0.3,6,53
A,English,Nisha Grewal,11_A_13,N,11,110113,83,82,40,88,6,9,10,0.8,6,37
A,Social,Nisha Grewal,11_A_13,N,11,110113,94,50,65,99,10,8,3,0.7,10,39
A,Painting,Nisha Grewal,11_A_13,N,11,110113,92,48,64,53,5,4,4,0.1,7,41
A,Maths,Amit Prasad,11_A_14,N,11,110114,72,43,85,56,8,8,10,0.1,4,51
A,Physics,Amit Prasad,11_A_14,N,11,110114,71,58,45,49,4,10,7,0.2,7,65
A,Chemistry,Amit Prasad,11_A_14,N,11,110114,88,43,85,62,4,9,3,1.0,8,80
A,Biology,Amit Prasad,11_A_14,Y,11,110114,88,64,52,87,10,6,4,0.6,6,64
A,English,Amit Prasad,11_A_14,N,11,110114,70,54,77,76,7,4,9,0.2,3,89
A,Social,Amit Prasad,11_A_14,N,11,110114,89,87,84,90,6,7,7,0.4,10,70
A,Painting,Amit Prasad,11_A_14,Y,11,110114,93,51,76,69,3,8,9,1.0,5,93
A,Maths,Prisha Deshmukh,11_A_15,N,11,110115,92,73,94,95,7,4,5,0.1,6,49
A,Physics,Prisha Deshmukh,11_A_15,N,11,110115,71,90,100,81,8,8,10,0.4,3,92
A,Chemistry,Prisha Deshmukh,11_A_15,Y,11,110115,96,60,94,76,3,10,4,0.8,8,80
A,Biology,Prisha Deshmukh,11_A_15,N,11,110115,94,57,59,40,10,10,6,0.2,5,48
A,English,Prisha Deshmukh,11_A_15,Y,11,110115,81,80,80,41,7,9,8,0.8,7,66
A,Social,Prisha Deshmukh,11_A_15,Y,11,110115,88,57,100,86,5,10,3,0.6,3,82
A,Painting,Prisha Deshmukh,11_A_15,Y,11,110115,98,47,58,78,6,9,7,0.4,3,49
A,Maths,Karan Nair,11_A_16,N,11,110116,70,87,60,42,7,9,9,0.5,3,45
A,Physics,Karan Nair,11_A_16,Y,11,110116,98,54,99,64,3,6,10,0.6,10,40
A,Chemistry,Karan Nair,11_A_16,Y,11,110116,88,84,95,91,9,3,10,0.9,7,83
A,Biology,Karan Nair,11_A_16,Y,11,110116,88,42,44,43,3,3,10,0.5,8,89
A,English,Karan Nair,11_A_16,Y,11,110116,87,98,64,80,10,7,9,0.2,5,74
A,Social,Karan Nair,11_A_16,Y,11,110116,81,61,84,66,10,10,3,0.8,6,96
A,Painting,Karan Nair,11_A_16,Y,11,110116,98,41,58,51,5,9,9,0.1,3,47
A,Maths,Vijay Suri,11_A_17,N,11,110117,72,90,42,65,4,10,3,0.3,7,89
A,Physics,Vijay Suri,11_A_17,N,11,110117,98,44,98,84,4,8,2,0.8,9,43
A,Chemistry,Vijay Suri,11_A_17,Y,11,110117,67,78,48,60,5,4,10,0.2,8,43
A,Biology,Vijay Suri,11_A_17,Y,11,110117,100,99,50,93,4,9,6,0.6,5,36
A,English,Vijay Suri,11_A_17,N,11,110117,71,84,44,71,10,6,2,0.2,8,42
A,Social,Vijay Suri,11_A_17,N,11,110117,73,55,85,77,7,3,9,0.3,10,35
A,Painting,Vijay Suri,11_A_17,N,11,110117,91,72,100,63,4,10,6,0.7,9,37
A,Maths,Divya Iyer,11_A_18,N,11,110118,86,44,72,46,7,10,9,0.1,7,78
A,Physics,Divya Iyer,11_A_18,Y,11,110118,94,100,51,74,8,9,7,0.7,9,81
A,Chemistry,Divya Iyer,11_A_18,N,11,110118,78,70,92,51,10,4,7,0.6,6,70
A,Biology,Divya Iyer,11_A_18,Y,11,110118,73,65,62,85,9,8,3,0.7,9,74
A,English,Divya Iyer,11_A_18,N,11,110118,97,79,61,58,10,10,4,0.9,8,38
A,Social,Divya Iyer,11_A_18,N,11,110118,95,69,51,82,7,7,7,0.5,5,85
A,Painting,Divya Iyer,11_A_18,Y,11,110118,74,70,96,89,7,9,8,0.8,7,84
A,Maths,Siddharth Choudhury,11_A_19,N,11,110119,82,71,94,81,9,4,8,0.4,6,49
A,Physics,Siddharth Choudhury,11_A_19,Y,11,110119,84,78,76,47,10,5,10,0.2,7,90
A,Chemistry,Siddharth Choudhury,11_A_19,Y,11,110119,84,88,83,88,4,7,2,0.2,3,88
A,Biology,Siddharth Choudhury,11_A_19,Y,11,110119,75,45,94,65,4,8,4,0.6,9,37
A,English,Siddharth Choudhury,11_A_19,Y,11,110119,90,75,94,69,4,5,8,0.7,8,93
A,Social,Siddharth Choudhury,11_A_19,N,11,110119,94,60,81,55,8,5,5,0.7,5,64
A,Painting,Siddharth Choudhury,11_A_19,Y,11,110119,96,94,86,71,3,10,9,0.9,7,82
A,Maths,Aanchal Dhillon,11_A_20,Y,11,110120,84,44,99,68,8,7,3,0.9,3,95
A,Physics,Aanchal Dhillon,11_A_20,Y,11,110120,77,67,86,59,7,9,5,1.0,10,49
A,Chemistry,Aanchal Dhillon,11_A_20,Y,11,110120,66,90,97,59,8,8,7,0.4,5,52
A,Biology,Aanchal Dhillon,11_A_20,N,11,110120,92,58,96,50,5,8,8,0.7,3,67
A,English,Aanchal Dhillon,11_A_20,Y,11,110120,98,91,88,70,3,4,6,0.7,10,55
A,Social,Aanchal Dhillon,11_A_20,N,11,110120,95,60,75,82,4,4,3,0.6,6,96
A,Painting,Aanchal Dhillon,11_A_20,Y,11,110120,71,53,49,77,8,8,8,0.8,5,33
A,Maths,Kiran Bhasin,11_A_21,N,11,110121,88,40,66,73,5,7,2,0.5,9,92
A,Physics,Kiran Bhasin,11_A_21,Y,11,110121,79,96,78,59,9,7,10,0.7,7,52
A,Chemistry,Kiran Bhasin,11_A_21,Y,11,110121,99,47,58,57,6,6,3,0.3,7,84
A,Biology,Kiran Bhasin,11_A_21,Y,11,110121,69,47,49,47,4,9,8,0.8,4,62
A,English,Kiran Bhasin,11_A_21,N,11,110121,72,87,86,79,7,10,5,0.8,6,31
A,Social,Kiran Bhasin,11_A_21,Y,11,110121,99,45,41,82,8,5,8,0.3,10,71
A,Painting,Kiran Bhasin,11_A_21,Y,11,110121,96,82,98,71,9,10,3,0.8,3,93
A,Maths,Nisha Iyengar,11_A_22,N,11,110122,80,73,77,67,4,4,5,0.2,3,92
A,Physics,Nisha Iyengar,11_A_22,Y,11,110122,89,83,98,43,10,8,3,0.2,8,79
A,Chemistry,Nisha Iyengar,11_A_22,N,11,110122,68,95,67,52,6,9,9,0.3,5,40
A,Biology,Nisha Iyengar,11_A_22,N,11,110122,92,69,58,45,7,3,9,0.9,7,31
A,English,Nisha Iyengar,11_A_22,Y,11,110122,74,85,99,82,5,7,2,0.8,4,90
A,Social,Nisha Iyengar,11_A_22,N,11,110122,78,48,88,76,4,10,6,0.9,9,74
A,Painting,Nisha Iyengar,11_A_22,N,11,110122,87,60,43,59,7,8,6,0.1,7,51
A,Maths,Prisha Prasad,11_A_23,N,11,110123,98,54,59,81,5,6,8,0.8,5,93
A,Physics,Prisha Prasad,11_A_23,N,11,110123,73,83,72,69,5,3,4,0.3,3,43
A,Chemistry,Prisha Prasad,11_A_23,Y,11,110123,76,71,95,46,10,7,5,0.4,5,31
A,Biology,Prisha Prasad,11_A_23,N,11,110123,71,87,49,67,7,6,5,0.8,9,89
A,English,Prisha Prasad,11_A_23,Y,11,110123,79,69,93,64,7,7,9,0.4,3,37
A,Social,Prisha Prasad,11_A_23,Y,11,110123,90,50,65,66,7,9,5,0.5,7,52
A,Painting,Prisha Prasad,11_A_23,N,11,110123,76,63,77,63,8,9,10,0.3,3,73
A,Maths,Kunwar Johal,11_A_24,N,11,110124,80,47,46,67,6,9,5,0.9,7,69
A,Physics,Kunwar Johal,11_A_24,N,11,110124,89,60,95,98,8,4,4,0.3,3,74
A,Chemistry,Kunwar Johal,11_A_24,Y,11,110124,99,89,78,52,7,4,8,0.8,10,70
A,Biology,Kunwar Johal,11_A_24,Y,11,110124,97,63,68,51,6,6,3,0.1,9,37
A,English,Kunwar Johal,11_A_24,Y,11,110124,79,66,44,71,10,7,10,0.4,4,57
A,Social,Kunwar Johal,11_A_24,N,11,110124,91,76,78,74,7,10,3,0.3,7,92
A,Painting,Kunwar Johal,11_A_24,Y,11,110124,69,82,43,86,6,6,6,0.2,9,64
A,Maths,Dev Yadav,11_A_25,Y,11,110125,86,82,99,44,8,4,7,0.6,4,89
A,Physics,Dev Yadav,11_A_25,N,11,110125,89,97,95,74,3,3,7,0.3,6,52
A,Chemistry,Dev Yadav,11_A_25,N,11,110125,92,78,62,67,3,3,10,0.3,5,77
A,Biology,Dev Yadav,11_A_25,N,11,110125,77,58,49,79,9,3,10,0.9,4,82
A,English,Dev Yadav,11_A_25,N,11,110125,83,50,43,61,10,4,2,0.1,9,66
A,Social,Dev Yadav,11_A_25,Y,11,110125,96,73,64,59,10,4,4,0.4,5,67
A,Painting,Dev Yadav,11_A_25,Y,11,110125,88,70,82,63,6,6,4,0.7,3,78
A,Maths,Rajesh Kashyap,11_A_26,N,11,110126,79,100,41,43,3,8,4,0.7,9,83
A,Physics,Rajesh Kashyap,11_A_26,N,11,110126,78,58,60,70,3,6,8,0.3,3,49
A,Chemistry,Rajesh Kashyap,11_A_26,N,11,110126,98,50,43,57,7,4,2,1.0,4,82
A,Biology,Rajesh Kashyap,11_A_26,N,11,110126,65,51,62,74,3,7,3,0.6,3,43
A,English,Rajesh Kashyap,11_A_26,Y,11,110126,71,56,79,95,8,5,2,0.4,9,31
A,Social,Rajesh Kashyap,11_A_26,Y,11,110126,88,53,96,59,4,10,3,0.9,7,55
A,Painting,Rajesh Kashyap,11_A_26,N,11,110126,96,49,83,42,6,10,2,0.8,5,36
A,Maths,Lata Naidu,11_A_27,N,11,110127,76,86,43,74,5,4,8,0.4,4,57
A,Physics,Lata Naidu,11_A_27,N,11,110127,73,69,65,43,5,9,7,0.6,4,40
A,Chemistry,Lata Naidu,11_A_27,N,11,110127,85,70,85,43,7,9,10,0.6,5,54
A,Biology,Lata Naidu,11_A_27,N,11,110127,72,100,59,46,10,5,3,0.5,4,80
A,English,Lata Naidu,11_A_27,Y,11,110127,82,97,45,91,4,4,8,0.4,10,81
A,Social,Lata Naidu,11_A_27,N,11,110127,72,62,46,73,4,8,5,0.6,4,36
A,Painting,Lata Naidu,11_A_27,N,11,110127,70,56,59,62,8,6,9,0.3,6,89
A,Maths,Rudra Sen,11_A_28,N,11,110128,75,44,61,44,7,8,2,0.7,10,89
A,Physics,Rudra Sen,11_A_28,N,11,110128,97,63,100,87,4,10,10,0.4,10,78
A,Chemistry,Rudra Sen,11_A_28,N,11,110128,72,47,57,92,10,5,8,0.5,8,98
A,Biology,Rudra Sen,11_A_28,Y,11,110128,89,47,71,73,3,8,10,0.8,7,44
A,English,Rudra Sen,11_A_28,N,11,110128,76,95,88,57,5,8,7,0.1,7,98
A,Social,Rudra Sen,11_A_28,Y,11,110128,84,40,79,82,7,10,5,0.9,10,35
A,Painting,Rudra Sen,11_A_28,Y,11,110128,93,71,67,99,6,3,9,1.0,8,81
A,Maths,Payal Murthy,11_A_29,Y,11,110129,98,94,83,81,7,7,8,0.8,5,58
A,Physics,Payal Murthy,11_A_29,N,11,110129,86,42,96,94,10,4,9,0.5,8,65
A,Chemistry,Payal Murthy,11_A_29,Y,11,110129,100,40,43,55,9,5,5,0.4,5,46
A,Biology,Payal Murthy,11_A_29,N,11,110129,87,57,77,46,6,7,8,0.4,4,81
A,English,Payal Murthy,11_A_29,N,11,110129,72,88,69,94,5,3,9,0.3,8,39
A,Social,Payal Murthy,11_A_29,N,11,110129,71,78,81,80,9,3,6,0.5,5,82
A,Painting,Payal Murthy,11_A_29,Y,11,110129,88,78,91,58,8,6,9,0.1,8,82
A,Maths,Lata Joshi,11_A_30,N,11,110130,68,62,81,42,9,10,10,0.3,9,92
A,Physics,Lata Joshi,11_A_30,Y,11,110130,100,47,93,60,4,4,7,0.4,3,61
A,Chemistry,Lata Joshi,11_A_30,N,11,110130,97,51,95,77,6,4,8,0.7,7,78
A,Biology,Lata Joshi,11_A_30,Y,11,110130,99,60,41,64,3,6,10,0.9,6,95
A,English,Lata Joshi,11_A_30,Y,11,110130,79,93,78,78,4,8,10,0.6,6,64
A,Social,Lata Joshi,11_A_30,Y,11,110130,82,85,63,62,3,3,4,0.1,10,62
A,Painting,Lata Joshi,11_A_30,Y,11,110130,88,44,80,55,6,5,2,0.1,6,93
A,Maths,Tanvi Trivedi,11_A_31,Y,11,110131,98,96,59,88,4,7,7,0.6,6,40
A,Physics,Tanvi Trivedi,11_A_31,Y,11,110131,95,59,64,59,4,3,2,0.6,4,97
A,Chemistry,Tanvi Trivedi,11_A_31,Y,11,110131,74,69,51,74,7,4,8,0.7,5,31
A,Biology,Tanvi Trivedi,11_A_31,N,11,110131,84,75,100,49,6,4,8,0.2,10,58
A,English,Tanvi Trivedi,11_A_31,N,11,110131,93,95,91,92,7,7,8,0.6,7,88
A,Social,Tanvi Trivedi,11_A_31,N,11,110131,76,88,94,83,4,5,2,0.3,6,43
A,Painting,Tanvi Trivedi,11_A_31,N,11,110131,91,73,84,53,3,4,2,0.9,7,92
A,Maths,Aarav Bansal,11_A_32,Y,11,110132,100,52,57,62,9,8,2,0.7,3,51
A,Physics,Aarav Bansal,11_A_32,Y,11,110132,82,95,86,88,3,3,9,0.9,7,36
A,Chemistry,Aarav Bansal,11_A_32,Y,11,110132,82,53,63,73,6,9,10,0.3,6,46
A,Biology,Aarav Bansal,11_A_32,N,11,110132,86,64,61,71,5,4,2,0.2,3,62
A,English,Aarav Bansal,11_A_32,N,11,110132,65,74,94,54,5,5,9,0.7,10,35
A,Social,Aarav Bansal,11_A_32,Y,11,110132,86,85,41,43,5,6,9,0.5,10,77
A,Painting,Aarav Bansal,11_A_32,Y,11,110132,88,95,72,96,5,9,9,0.4,5,98
A,Maths,Aarav Dutta,11_A_33,N,11,110133,79,71,99,83,5,3,6,1.0,4,71
A,Physics,Aarav Dutta,11_A_33,Y,11,110133,66,41,90,43,5,3,6,0.3,5,41
A,Chemistry,Aarav Dutta,11_A_33,Y,11,110133,93,97,94,85,7,6,6,0.2,3,48
A,Biology,Aarav Dutta,11_A_33,N,11,110133,76,61,70,93,10,10,5,0.2,3,54
A,English,Aarav Dutta,11_A_33,Y,11,110133,92,72,78,88,6,8,10,0.7,4,74
A,Social,Aarav Dutta,11_A_33,Y,11,110133,65,53,84,70,4,4,10,0.7,3,49
A,Painting,Aarav Dutta,11_A_33,Y,11,110133,71,81,87,66,8,4,7,0.9,4,65
A,Maths,Yash Kapoor,11_A_34,N,11,110134,91,73,53,74,3,8,8,1.0,5,65
A,Physics,Yash Kapoor,11_A_34,N,11,110134,74,93,49,82,10,7,10,0.9,9,68
A,Chemistry,Yash Kapoor,11_A_34,Y,11,110134,96,52,55,82,8,6,7,0.4,5,45
A,Biology,Yash Kapoor,11_A_34,N,11,110134,86,79,75,76,8,7,9,0.2,10,72
A,English,Yash Kapoor,11_A_34,N,11,110134,98,71,98,79,8,7,8,0.5,7,42
A,Social,Yash Kapoor,11_A_34,N,11,110134,66,97,60,73,5,8,9,0.4,5,64
A,Painting,Yash Kapoor,11_A_34,Y,11,110134,79,49,82,94,6,7,8,0.8,9,94
A,Maths,Tanya Roy,11_A_35,Y,11,110135,93,90,72,81,3,8,8,1.0,6,84
A,Physics,Tanya Roy,11_A_35,N,11,110135,83,80,80,91,4,6,4,0.8,10,43
A,Chemistry,Tanya Roy,11_A_35,N,11,110135,82,91,55,96,8,10,3,0.9,6,35
A,Biology,Tanya Roy,11_A_35,Y,11,110135,88,46,80,53,6,9,6,0.4,6,66
A,English,Tanya Roy,11_A_35,Y,11,110135,68,80,56,90,6,8,8,0.3,4,72
A,Social,Tanya Roy,11_A_35,N,11,110135,80,52,44,93,10,3,4,1.0,8,50
A,Painting,Tanya Roy,11_A_35,Y,11,110135,74,90,74,78,10,3,4,0.3,5,75
A,Maths,Aarav Roy,11_A_36,N,11,110136,96,69,89,62,7,4,8,0.7,3,37
A,Physics,Aarav Roy,11_A_36,Y,11,110136,99,86,66,44,6,9,9,0.7,3,73
A,Chemistry,Aarav Roy,11_A_36,N,11,110136,88,57,67,54,8,6,9,0.3,5,43
A,Biology,Aarav Roy,11_A_36,N,11,110136,70,87,92,68,3,5,8,0.4,4,65
A,English,Aarav Roy,11_A_36,N,11,110136,89,68,88,49,8,3,7,0.8,9,52
A,Social,Aarav Roy,11_A_36,Y,11,110136,84,50,69,100,10,8,10,0.8,7,60
A,Painting,Aarav Roy,11_A_36,N,11,110136,94,61,82,97,6,10,10,1.0,5,86
A,Maths,Akash Ranjan,11_A_37,N,11,110137,95,49,41,64,5,3,3,0.8,6,83
A,Physics,Akash Ranjan,11_A_37,Y,11,110137,74,71,85,51,7,8,4,0.8,7,90
