ID,Section,Subject,Name,Home Tuition (Y/N),Class,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
10C12,C,Science,Tanvi Rao,Y,10,100312,66,52,45,86,5,8,8,0.9,5,95
10C12,C,Social,Tanvi Rao,N,10,100312,92,85,98,88,9,3,8,0.3,9,53
10C12,C,English,Tanvi Rao,Y,10,100312,92,54,99,85,9,6,7,0.8,7,82
10C12,C,Hindi,Tanvi Rao,Y,10,100312,76,52,86,52,10,9,9,0.3,3,89
10C12,C,Arts,Tanvi Rao,Y,10,100312,70,64,84,54,10,5,4,0.3,7,94
10C13,C,Maths,Barkha Chakraborty,N,10,100313,70,73,93,67,7,8,9,0.8,10,90
10C13,C,Science,Barkha Chakraborty,Y,10,100313,75,41,70,82,8,3,3,0.8,3,32
10C13,C,Social,Barkha Chakraborty,N,10,100313,75,67,99,92,8,4,8,0.2,8,81
10C13,C,English,Barkha Chakraborty,Y,10,100313,100,40,72,40,7,6,7,0.2,5,58
10C13,C,Hindi,Barkha Chakraborty,N,10,100313,67,92,77,52,3,3,6,0.8,3,59
10C13,C,Arts,Barkha Chakraborty,Y,10,100313,93,46,61,94,6,10,3,0.7,9,61
10C14,C,Maths,Suman Johal,Y,10,100314,77,91,73,85,9,4,7,0.6,6,97
10C14,C,Science,Suman Johal,N,10,100314,86,42,51,56,6,6,5,0.6,4,42
10C14,C,Social,Suman Johal,Y,10,100314,78,53,78,98,6,10,6,0.5,6,85
10C14,C,English,Suman Johal,N,10,100314,93,72,42,61,6,7,9,1.0,5,81
10C14,C,Hindi,Suman Johal,Y,10,100314,89,66,59,86,3,6,2,0.1,10,49
10C14,C,Arts,Suman Johal,N,10,100314,81,100,59,68,5,3,7,0.9,8,81
10C15,C,Maths,Ishita Rao,Y,10,100315,83,73,83,91,3,7,8,0.2,6,55
10C15,C,Science,Ishita Rao,Y,10,100315,81,67,89,89,4,9,9,0.5,4,72
10C15,C,Social,Ishita Rao,N,10,100315,86,46,75,99,6,10,10,0.5,8,47
10C15,C,English,Ishita Rao,N,10,100315,86,63,85,77,3,8,10,0.9,7,73
10C15,C,Hindi,Ishita Rao,Y,10,100315,87,93,70,74,5,9,5,0.2,6,85
10C15,C,Arts,Ishita Rao,N,10,100315,78,72,73,51,3,10,4,0.4,7,99
10C16,C,Maths,Tanya Chawla,Y,10,100316,99,72,66,69,8,9,3,0.7,8,48
10C16,C,Science,Tanya Chawla,N,10,100316,96,45,75,82,8,9,8,0.9,4,99
10C16,C,Social,Tanya Chawla,Y,10,100316,89,44,66,56,3,9,6,0.8,7,64
10C16,C,English,Tanya Chawla,Y,10,100316,91,53,68,56,4,7,8,0.2,6,61
10C16,C,Hindi,Tanya Chawla,N,10,100316,73,52,66,77,4,4,4,0.3,9,67
10C16,C,Arts,Tanya Chawla,Y,10,100316,89,55,81,77,8,3,7,0.9,5,84
10C17,C,Maths,Kabir Trivedi,N,10,100317,77,64,80,88,9,3,7,0.4,3,50
10C17,C,Science,Kabir Trivedi,Y,10,100317,92,96,99,98,6,5,3,0.2,4,77
10C17,C,Social,Kabir Trivedi,N,10,100317,69,86,65,52,5,4,10,0.9,4,80
10C17,C,English,Kabir Trivedi,Y,10,100317,89,88,50,52,10,4,6,0.2,4,80
10C17,C,Hindi,Kabir Trivedi,Y,10,100317,95,98,63,82,5,4,9,0.2,8,53
10C17,C,Arts,Kabir Trivedi,Y,10,100317,91,100,98,98,6,3,2,0.7,9,93
10C18,C,Maths,Pankaj Khanna,N,10,100318,67,71,99,100,7,9,10,0.4,7,82
10C18,C,Science,Pankaj Khanna,Y,10,100318,89,62,44,69,9,6,3,0.5,7,30
10C18,C,Social,Pankaj Khanna,N,10,100318,93,75,63,100,7,8,6,0.7,4,62
10C18,C,English,Pankaj Khanna,N,10,100318,72,96,70,77,5,3,7,0.2,10,43
10C18,C,Hindi,Pankaj Khanna,Y,10,100318,94,66,87,85,6,7,9,0.5,7,44
10C18,C,Arts,Pankaj Khanna,N,10,100318,83,47,70,57,6,10,6,0.7,5,80
10C19,C,Maths,Pranav Mehta,Y,10,100319,74,82,91,94,6,9,7,0.4,9,56
10C19,C,Science,Pranav Mehta,N,10,100319,94,52,76,94,7,4,6,0.8,5,82
10C19,C,Social,Pranav Mehta,N,10,100319,68,91,63,82,5,3,4,0.1,8,70
10C19,C,English,Pranav Mehta,N,10,100319,83,84,97,58,8,10,2,0.3,7,31
10C19,C,Hindi,Pranav Mehta,Y,10,100319,79,57,98,53,7,3,3,0.5,5,37
10C19,C,Arts,Pranav Mehta,Y,10,100319,82,89,94,47,5,9,4,0.6,7,71
10C20,C,Maths,Akash Chakraborty,Y,10,100320,87,64,69,82,3,9,5,0.4,6,66
10C20,C,Science,Akash Chakraborty,Y,10,100320,97,44,69,73,5,5,3,0.7,8,84
10C20,C,Social,Akash Chakraborty,Y,10,100320,74,62,91,49,8,6,6,0.2,10,76
10C20,C,English,Akash Chakraborty,N,10,100320,80,54,63,97,8,4,6,0.9,8,54
10C20,C,Hindi,Akash Chakraborty,Y,10,100320,83,57,99,48,6,8,3,0.4,9,53
10C20,C,Arts,Akash Chakraborty,Y,10,100320,66,98,47,55,3,10,6,1.0,3,74
10C21,C,Maths,Tushar Khanna,N,10,100321,84,73,45,64,7,9,8,0.9,4,85
10C21,C,Science,Tushar Khanna,Y,10,100321,65,44,84,56,7,9,3,0.3,7,83
10C21,C,Social,Tushar Khanna,N,10,100321,90,61,64,66,5,5,3,0.7,8,55
10C21,C,English,Tushar Khanna,Y,10,100321,84,40,57,68,7,10,8,0.9,7,51
10C21,C,Hindi,Tushar Khanna,N,10,100321,96,46,96,77,3,9,4,0.5,8,43
10C21,C,Arts,Tushar Khanna,Y,10,100321,85,67,46,70,8,10,7,0.2,5,67
10C22,C,Maths,Abhishek Pal,Y,10,100322,79,42,54,81,4,10,10,0.1,6,86
10C22,C,Science,Abhishek Pal,Y,10,100322,71,72,43,88,3,5,9,0.2,5,35
10C22,C,Social,Abhishek Pal,Y,10,100322,89,96,51,99,4,3,2,1.0,4,47
10C22,C,English,Abhishek Pal,Y,10,100322,86,99,92,56,4,3,6,0.8,8,41
10C22,C,Hindi,Abhishek Pal,Y,10,100322,84,78,61,67,3,8,7,0.5,9,76
10C22,C,Arts,Abhishek Pal,N,10,100322,95,74,52,89,6,6,8,0.1,7,86
10C23,C,Maths,Lata Sen,Y,10,100323,93,50,76,54,9,8,9,0.8,8,33
10C23,C,Science,Lata Sen,N,10,100323,77,92,48,99,4,3,7,0.8,4,71
10C23,C,Social,Lata Sen,N,10,100323,73,52,61,94,8,9,7,0.8,3,51
10C23,C,English,Lata Sen,N,10,100323,93,75,70,59,7,3,9,0.9,3,76
10C23,C,Hindi,Lata Sen,N,10,100323,69,57,74,43,3,7,6,0.3,6,35
10C23,C,Arts,Lata Sen,N,10,100323,100,67,66,67,6,5,4,0.6,7,74
10C24,C,Maths,Sameer Gill,N,10,100324,71,89,42,98,7,9,10,0.7,5,64
10C24,C,Science,Sameer Gill,N,10,100324,92,59,57,96,10,10,8,0.2,10,45
10C24,C,Social,Sameer Gill,N,10,100324,91,40,82,90,5,5,8,0.9,3,82
10C24,C,English,Sameer Gill,Y,10,100324,95,84,81,92,3,8,7,0.4,3,85
10C24,C,Hindi,Sameer Gill,Y,10,100324,81,73,50,40,4,5,10,0.3,5,56
10C24,C,Arts,Sameer Gill,Y,10,100324,90,40,68,81,6,6,2,0.6,8,79
10C25,C,Maths,Isha Chakraborty,N,10,100325,99,91,98,55,10,5,5,0.4,4,84
10C25,C,Science,Isha Chakraborty,N,10,100325,83,97,58,55,8,8,3,0.9,7,53
10C25,C,Social,Isha Chakraborty,Y,10,100325,96,81,92,43,9,6,2,0.9,6,68
10C25,C,English,Isha Chakraborty,Y,10,100325,72,95,81,73,8,5,6,0.7,5,74
10C25,C,Hindi,Isha Chakraborty,Y,10,100325,92,51,58,79,3,6,5,0.9,8,38
10C25,C,Arts,Isha Chakraborty,N,10,100325,93,92,68,47,3,8,5,0.2,8,86
10C26,C,Maths,Nisha Verma,Y,10,100326,87,48,85,60,8,5,3,0.1,8,35
10C26,C,Science,Nisha Verma,Y,10,100326,70,43,55,90,9,10,4,0.9,9,62
10C26,C,Social,Nisha Verma,N,10,100326,94,66,90,63,3,3,3,0.3,3,77
10C26,C,English,Nisha Verma,Y,10,100326,94,74,76,82,7,9,3,0.3,9,75
10C26,C,Hindi,Nisha Verma,N,10,100326,83,74,89,41,9,3,5,1.0,10,34
10C26,C,Arts,Nisha Verma,Y,10,100326,94,54,98,86,5,6,7,0.2,6,66
10C27,C,Maths,Alok Sidhu,N,10,100327,87,93,99,73,7,9,7,0.6,5,51
10C27,C,Science,Alok Sidhu,N,10,100327,81,92,57,48,6,6,5,0.3,3,69
10C27,C,Social,Alok Sidhu,N,10,100327,80,76,49,81,10,7,2,0.1,8,61
10C27,C,English,Alok Sidhu,Y,10,100327,66,83,77,77,7,4,7,0.6,8,91
10C27,C,Hindi,Alok Sidhu,Y,10,100327,100,84,63,44,7,6,6,0.8,9,87
10C27,C,Arts,Alok Sidhu,Y,10,100327,85,96,97,63,6,7,2,0.8,8,94
10C28,C,Maths,Dev Pandey,N,10,100328,72,65,81,62,3,6,9,0.5,8,97
10C28,C,Science,Dev Pandey,Y,10,100328,90,42,49,87,7,7,5,0.5,10,44
10C28,C,Social,Dev Pandey,N,10,100328,69,70,96,49,5,8,7,0.5,3,45
10C28,C,English,Dev Pandey,N,10,100328,83,67,70,66,3,3,3,0.2,7,66
10C28,C,Hindi,Dev Pandey,Y,10,100328,100,59,52,74,10,10,5,0.5,6,78
10C28,C,Arts,Dev Pandey,N,10,100328,85,42,54,54,6,6,10,0.2,8,80
10C29,C,Maths,Anil Prasad,Y,10,100329,66,64,43,53,6,6,7,0.9,3,48
10C29,C,Science,Anil Prasad,Y,10,100329,68,74,61,69,4,9,6,0.5,9,45
10C29,C,Social,Anil Prasad,N,10,100329,97,46,81,96,9,6,6,0.1,3,45
10C29,C,English,Anil Prasad,Y,10,100329,84,53,47,68,7,9,4,0.5,7,59
10C29,C,Hindi,Anil Prasad,N,10,100329,76,57,71,55,10,9,8,0.7,10,85
10C29,C,Arts,Anil Prasad,N,10,100329,71,92,94,90,9,4,6,0.5,6,53
10C30,C,Maths,Rahul Balakrishnan,Y,10,100330,78,83,89,72,9,8,3,0.5,3,54
10C30,C,Science,Rahul Balakrishnan,N,10,100330,74,47,59,42,9,9,2,0.6,5,84
10C30,C,Social,Rahul Balakrishnan,N,10,100330,74,56,75,70,9,5,8,0.7,7,34
10C30,C,English,Rahul Balakrishnan,Y,10,100330,92,75,55,55,9,6,6,0.6,8,97
10C30,C,Hindi,Rahul Balakrishnan,Y,10,100330,97,70,79,56,8,3,6,0.3,9,86
10C30,C,Arts,Rahul Balakrishnan,Y,10,100330,89,49,54,54,9,4,8,0.4,5,88
10C31,C,Maths,Abhishek Saxena,Y,10,100331,68,67,96,51,3,5,8,0.7,7,88
10C31,C,Science,Abhishek Saxena,N,10,100331,89,47,98,68,3,3,4,0.3,7,98
10C31,C,Social,Abhishek Saxena,Y,10,100331,90,84,45,92,7,10,7,0.2,3,31
10C31,C,English,Abhishek Saxena,Y,10,100331,95,91,87,98,8,10,6,0.6,8,50
10C31,C,Hindi,Abhishek Saxena,N,10,100331,71,79,73,50,3,5,2,0.2,3,47
10C31,C,Arts,Abhishek Saxena,N,10,100331,87,89,92,41,9,10,3,0.4,7,85
10C32,C,Maths,Dev Mitra,N,10,100332,93,86,64,78,6,8,7,0.9,4,95
10C32,C,Science,Dev Mitra,Y,10,100332,96,51,85,78,8,5,5,0.7,5,43
10C32,C,Social,Dev Mitra,N,10,100332,83,83,96,55,8,10,8,1.0,8,71
10C32,C,English,Dev Mitra,N,10,100332,89,63,91,91,6,6,2,0.9,6,99
10C32,C,Hindi,Dev Mitra,N,10,100332,65,97,40,59,9,6,10,0.9,4,92
10C32,C,Arts,Dev Mitra,Y,10,100332,76,92,100,83,3,8,4,0.8,4,61
10C33,C,Maths,Rudra Grewal,N,10,100333,100,62,73,62,5,8,6,0.5,9,78
10C33,C,Science,Rudra Grewal,N,10,100333,74,63,42,72,4,3,3,0.6,4,51
10C33,C,Social,Rudra Grewal,N,10,100333,93,68,99,87,3,8,10,0.7,4,96
10C33,C,English,Rudra Grewal,Y,10,100333,85,79,54,97,3,4,9,0.1,3,51
10C33,C,Hindi,Rudra Grewal,Y,10,100333,86,68,98,49,7,5,8,0.6,5,50
10C33,C,Arts,Rudra Grewal,Y,10,100333,67,96,58,91,10,10,8,0.5,5,38
10C34,C,Maths,Shreya Acharya,N,10,100334,71,70,100,90,4,5,3,0.3,10,100
10C34,C,Science,Shreya Acharya,N,10,100334,67,83,93,74,9,8,9,0.3,10,100
10C34,C,Social,Shreya Acharya,Y,10,100334,81,53,66,78,8,5,3,0.4,3,98
10C34,C,English,Shreya Acharya,Y,10,100334,87,82,64,97,6,8,7,0.5,4,43
10C34,C,Hindi,Shreya Acharya,Y,10,100334,85,79,49,97,5,4,6,0.4,9,50
10C34,C,Arts,Shreya Acharya,Y,10,100334,94,59,92,80,10,6,3,0.1,6,89
10C35,C,Maths,Priti Nair,N,10,100335,79,44,75,69,6,8,8,0.5,9,41
10C35,C,Science,Priti Nair,Y,10,100335,96,70,66,79,5,4,8,0.5,5,88
10C35,C,Social,Priti Nair,Y,10,100335,79,43,52,46,7,3,4,0.5,4,89
10C35,C,English,Priti Nair,N,10,100335,76,46,93,80,3,8,2,0.7,9,69
10C35,C,Hindi,Priti Nair,N,10,100335,65,68,67,56,3,10,8,0.5,3,67
10C35,C,Arts,Priti Nair,Y,10,100335,93,86,100,93,9,3,9,0.5,7,93
10C36,C,Maths,Saurabh Nair,N,10,100336,85,73,54,65,7,4,5,0.6,4,57
10C36,C,Science,Saurabh Nair,Y,10,100336,80,80,59,94,9,6,5,0.6,3,33
10C36,C,Social,Saurabh Nair,Y,10,100336,79,68,91,41,7,10,8,0.5,3,97
10C36,C,English,Saurabh Nair,Y,10,100336,66,61,44,91,5,4,6,0.9,8,40
10C36,C,Hindi,Saurabh Nair,N,10,100336,97,72,60,97,7,3,7,0.8,6,33
10C36,C,Arts,Saurabh Nair,N,10,100336,75,95,54,46,8,7,6,0.4,7,52
10C37,C,Maths,Gaurav Pal,N,10,100337,90,58,72,68,7,6,2,0.5,10,38
10C37,C,Science,Gaurav Pal,Y,10,100337,85,56,92,62,4,8,3,0.2,8,56
10C37,C,Social,Gaurav Pal,N,10,100337,91,100,80,68,9,3,3,0.2,8,71
10C37,C,English,Gaurav Pal,Y,10,100337,99,69,90,89,7,6,6,0.4,8,55
10C37,C,Hindi,Gaurav Pal,N,10,100337,82,92,96,99,8,4,4,0.1,9,53
10C37,C,Arts,Gaurav Pal,N,10,100337,77,89,77,68,7,5,10,0.9,10,96
10C38,C,Maths,Divya Pal,N,10,100338,72,43,60,69,5,9,3,0.5,8,38
10C38,C,Science,Divya Pal,N,10,100338,65,43,67,67,7,10,7,1.0,3,73
10C38,C,Social,Divya Pal,N,10,100338,88,63,91,80,6,8,9,0.5,7,77
10C38,C,English,Divya Pal,Y,10,100338,66,83,82,57,4,9,4,0.3,6,74
10C38,C,Hindi,Divya Pal,Y,10,100338,100,50,49,51,7,3,5,0.3,3,61
10C38,C,Arts,Divya Pal,Y,10,100338,99,49,96,57,3,6,10,0.8,8,71
10C39,C,Maths,Sanjay Sharma,Y,10,100339,100,61,65,76,8,3,5,0.9,5,71
10C39,C,Science,Sanjay Sharma,N,10,100339,91,42,96,50,10,5,4,0.4,4,47
10C39,C,Social,Sanjay Sharma,N,10,100339,85,43,62,57,5,6,9,0.9,3,46
10C39,C,English,Sanjay Sharma,Y,10,100339,82,99,89,52,9,7,7,0.6,5,100
10C39,C,Hindi,Sanjay Sharma,Y,10,100339,75,66,64,97,3,8,9,0.2,5,95
10C39,C,Arts,Sanjay Sharma,Y,10,100339,67,88,79,88,7,10,3,1.0,8,99
10C40,C,Maths,Rishabh Suri,Y,10,100340,79,56,59,88,3,10,3,0.2,4,99
10C40,C,Science,Rishabh Suri,N,10,100340,71,81,64,66,4,5,7,0.7,4,80
10C40,C,Social,Rishabh Suri,Y,10,100340,88,55,90,48,5,10,2,0.1,7,95
10C40,C,English,Rishabh Suri,N,10,100340,94,76,45,76,8,6,2,0.8,4,78
10C40,C,Hindi,Rishabh Suri,Y,10,100340,65,45,63,54,8,3,8,0.2,9,47
10C40,C,Arts,Rishabh Suri,N,10,100340,85,82,50,100,8,3,10,1.0,10,93
11A1,A,Maths,Rajesh Pal,N,11,110101,65,91,55,68,6,6,3,0.2,4,95
11A1,A,Physics,Rajesh Pal,N,11,110101,77,41,56,70,8,6,3,0.5,10,79
11A1,A,Chemistry,Rajesh Pal,N,11,110101,73,59,83,82,6,9,2,1.0,9,67
11A1,A,Biology,Rajesh Pal,Y,11,110101,94,43,80,85,4,9,8,0.3,7,44
11A1,A,English,Rajesh Pal,N,11,110101,70,68,70,40,10,7,6,0.3,4,47
11A1,A,Social,Rajesh Pal,N,11,110101,85,50,99,84,3,7,7,0.9,10,75
11A1,A,Painting,Rajesh Pal,N,11,110101,80,43,83,49,5,3,7,0.8,9,42
11A2,A,Maths,Kavya Kumar,N,11,110102,92,60,42,47,3,5,9,0.8,5,51
11A2,A,Physics,Kavya Kumar,Y,11,110102,79,97,84,62,7,4,10,1.0,3,36
11A2,A,Chemistry,Kavya Kumar,N,11,110102,67,82,98,99,8,10,3,0.2,9,86
11A2,A,Biology,Kavya Kumar,N,11,110102,66,84,50,55,6,4,2,0.3,10,61
11A2,A,English,Kavya Kumar,N,11,110102,94,87,40,99,4,6,8,0.9,9,91
11A2,A,Social,Kavya Kumar,Y,11,110102,72,76,47,87,10,9,7,0.9,7,96
11A2,A,Painting,Kavya Kumar,Y,11,110102,85,100,94,49,8,8,7,0.4,8,94
11A3,A,Maths,Rajesh Prasad,N,11,110103,92,60,79,40,7,8,4,0.9,4,89
11A3,A,Physics,Rajesh Prasad,Y,11,110103,73,78,81,44,8,9,9,0.2,3,66
11A3,A,Chemistry,Rajesh Prasad,N,11,110103,79,42,54,44,4,9,9,0.2,5,49
11A3,A,Biology,Rajesh Prasad,Y,11,110103,71,67,54,67,10,3,4,0.3,9,38
11A3,A,English,Rajesh Prasad,Y,11,110103,93,81,77,71,9,3,5,0.1,7,69
11A3,A,Social,Rajesh Prasad,N,11,110103,76,41,44,88,5,4,4,0.8,3,57
11A3,A,Painting,Rajesh Prasad,N,11,110103,97,73,62,98,5,7,10,0.8,10,66
11A4,A,Maths,Gaurav Gaekwad,N,11,110104,94,92,42,60,9,3,5,0.9,8,74
11A4,A,Physics,Gaurav Gaekwad,Y,11,110104,93,96,76,78,3,4,10,0.7,10,67
11A4,A,Chemistry,Gaurav Gaekwad,Y,11,110104,77,64,66,45,5,3,10,0.5,5,65
11A4,A,Biology,Gaurav Gaekwad,Y,11,110104,85,55,63,74,7,6,3,0.5,7,77
11A4,A,English,Gaurav Gaekwad,Y,11,110104,75,88,40,62,10,8,7,0.4,8,94
11A4,A,Social,Gaurav Gaekwad,N,11,110104,100,54,88,80,9,8,7,0.8,4,77
11A4,A,Painting,Gaurav Gaekwad,Y,11,110104,66,56,62,57,9,8,4,0.7,10,36
11A5,A,Maths,Kabir Agrawal,N,11,110105,90,84,68,40,6,8,8,0.3,6,93
11A5,A,Physics,Kabir Agrawal,N,11,110105,81,74,61,48,8,8,2,0.4,5,92
11A5,A,Chemistry,Kabir Agrawal,N,11,110105,81,67,81,45,10,9,9,0.9,7,54
11A5,A,Biology,Kabir Agrawal,N,11,110105,73,97,89,57,3,5,2,0.1,5,72
11A5,A,English,Kabir Agrawal,N,11,110105,66,55,42,98,3,6,5,0.3,8,45
11A5,A,Social,Kabir Agrawal,N,11,110105,98,93,80,41,10,9,6,0.7,4,92
11A5,A,Painting,Kabir Agrawal,Y,11,110105,68,49,72,46,6,10,6,0.9,9,76
11A6,A,Maths,Tanvi Sidhu,N,11,110106,98,81,40,61,5,10,5,0.9,8,80
11A6,A,Physics,Tanvi Sidhu,Y,11,110106,87,86,75,77,4,8,3,0.9,4,66
11A6,A,Chemistry,Tanvi Sidhu,Y,11,110106,83,100,94,46,3,10,8,0.7,10,55
11A6,A,Biology,Tanvi Sidhu,Y,11,110106,81,86,99,62,9,10,7,0.8,9,75
11A6,A,English,Tanvi Sidhu,N,11,110106,75,74,54,98,8,3,5,0.2,7,31
11A6,A,Social,Tanvi Sidhu,N,11,110106,98,50,41,58,4,3,4,0.9,8,68
11A6,A,Painting,Tanvi Sidhu,Y,11,110106,82,75,93,55,5,9,4,0.3,8,87
11A7,A,Maths,Ishita Naidu,N,11,110107,67,87,44,74,6,5,3,0.2,6,92
11A7,A,Physics,Ishita Naidu,Y,11,110107,95,97,65,52,4,9,6,0.5,9,60
11A7,A,Chemistry,Ishita Naidu,Y,11,110107,67,100,60,45,10,4,2,0.8,3,97
11A7,A,Biology,Ishita Naidu,N,11,110107,79,77,84,41,6,5,3,0.7,3,93
11A7,A,English,Ishita Naidu,Y,11,110107,76,68,84,47,9,9,7,0.7,4,86
11A7,A,Social,Ishita Naidu,N,11,110107,65,99,70,41,10,6,3,0.5,4,98
11A7,A,Painting,Ishita Naidu,N,11,110107,86,70,69,52,9,4,9,0.3,3,43
11A8,A,Maths,Payal Chatterjee,N,11,110108,84,57,63,45,4,8,7,0.3,3,60
11A8,A,Physics,Payal Chatterjee,Y,11,110108,87,92,79,84,8,4,9,0.2,3,71
11A8,A,Chemistry,Payal Chatterjee,N,11,110108,87,56,75,40,6,7,5,0.5,8,48
11A8,A,Biology,Payal Chatterjee,Y,11,110108,94,71,82,40,9,6,2,0.6,4,39
11A8,A,English,Payal Chatterjee,N,11,110108,76,53,70,58,10,9,10,0.3,8,100
11A8,A,Social,Payal Chatterjee,N,11,110108,94,87,48,40,6,6,3,0.5,6,91
11A8,A,Painting,Payal Chatterjee,N,11,110108,98,79,50,47,7,9,6,0.7,4,80
11A9,A,Maths,Kriti Johal,N,11,110109,81,43,40,42,10,3,2,1.0,10,74
11A9,A,Physics,Kriti Johal,Y,11,110109,91,44,65,68,10,3,10,0.8,7,68
11A9,A,Chemistry,Kriti Johal,N,11,110109,89,81,82,58,6,4,2,0.1,3,85
11A9,A,Biology,Kriti Johal,N,11,110109,66,67,79,77,9,6,3,0.7,5,96
11A9,A,English,Kriti Johal,Y,11,110109,68,58,75,90,3,9,4,0.5,7,48
11A9,A,Social,Kriti Johal,N,11,110109,87,52,63,70,7,4,10,0.7,7,92
11A9,A,Painting,Kriti Johal,Y,11,110109,87,59,96,55,3,8,2,0.9,10,94
11A10,A,Maths,Komal Iyer,N,11,110110,70,45,48,88,7,4,8,0.9,4,97
11A10,A,Physics,Komal Iyer,N,11,110110,69,66,44,68,5,9,9,0.3,6,43
11A10,A,Chemistry,Komal Iyer,N,11,110110,75,50,98,50,8,4,7,0.2,8,95
11A10,A,Biology,Komal Iyer,Y,11,110110,67,75,68,53,10,8,2,0.2,7,100
11A10,A,English,Komal Iyer,Y,11,110110,70,48,81,82,8,9,10,1.0,3,45
11A10,A,Social,Komal Iyer,Y,11,110110,98,64,44,78,3,5,3,0.4,5,64
11A10,A,Painting,Komal Iyer,N,11,110110,82,50,93,74,3,10,2,0.4,10,72
11A11,A,Maths,Nisha Grewal,N,11,110111,74,72,71,78,6,8,8,0.9,9,31
11A11,A,Physics,Nisha Grewal,N,11,110111,84,55,88,83,10,7,4,0.9,3,41
11A11,A,Chemistry,Nisha Grewal,N,11,110111,95,71,85,62,4,5,6,0.7,6,37
11A11,A,Biology,Nisha Grewal,Y,11,110111,92,65,75,47,3,8,10,0.9,6,57
11A11,A,English,Nisha Grewal,N,11,110111,82,80,55,82,10,5,9,0.6,7,90
11A11,A,Social,Nisha Grewal,Y,11,110111,73,45,43,98,4,3,9,0.6,5,33
11A11,A,Painting,Nisha Grewal,Y,11,110111,66,68,77,76,5,5,2,0.9,3,60
11A12,A,Maths,Gaurav Jain,Y,11,110112,75,53,59,93,4,6,7,0.5,6,74
11A12,A,Physics,Gaurav Jain,N,11,110112,96,74,94,61,9,7,6,0.5,8,79
11A12,A,Chemistry,Gaurav Jain,Y,11,110112,65,85,56,65,4,7,5,0.5,5,92
11A12,A,Biology,Gaurav Jain,N,11,110112,76,47,93,52,4,10,2,0.2,9,33
11A12,A,English,Gaurav Jain,Y,11,110112,67,52,90,53,6,8,2,0.6,9,71
11A12,A,Social,Gaurav Jain,N,11,110112,80,90,67,41,8,10,2,0.9,6,33
11A12,A,Painting,Gaurav Jain,N,11,110112,100,58,71,87,3,10,9,0.9,6,61
11A13,A,Maths,Nisha Grewal,Y,11,110113,90,99,75,82,8,4,10,0.7,6,64
11A13,A,Physics,Nisha Grewal,N,11,110113,75,100,51,64,9,4,2,0.8,8,75
11A13,A,Chemistry,Nisha Grewal,Y,11,110113,92,78,86,65,3,8,10,0.6,10,65
11A13,A,Biology,Nisha Grewal,N,11,110113,87,91,45,55,4,3,6,0.3,6,53
11A13,A,English,Nisha Grewal,N,11,110113,83,82,40,88,6,9,10,0.8,6,37
11A13,A,Social,Nisha Grewal,N,11,110113,94,50,65,99,10,8,3,0.7,10,39
11A13,A,Painting,Nisha Grewal,N,11,110113,92,48,64,53,5,4,4,0.1,7,41
11A14,A,Maths,Amit Prasad,N,11,110114,72,43,85,56,8,8,10,0.1,4,51
11A14,A,Physics,Amit Prasad,N,11,110114,71,58,45,49,4,10,7,0.2,7,65
11A14,A,Chemistry,Amit Prasad,N,11,110114,88,43,85,62,4,9,3,1.0,8,80
11A14,A,Biology,Amit Prasad,Y,11,110114,88,64,52,87,10,6,4,0.6,6,64
11A14,A,English,Amit Prasad,N,11,110114,70,54,77,76,7,4,9,0.2,3,89
11A14,A,Social,Amit Prasad,N,11,110114,89,87,84,90,6,7,7,0.4,10,70
11A14,A,Painting,Amit Prasad,Y,11,110114,93,51,76,69,3,8,9,1.0,5,93
11A15,A,Maths,Prisha Deshmukh,N,11,110115,92,73,94,95,7,4,5,0.1,6,49
11A15,A,Physics,Prisha Deshmukh,N,11,110115,71,90,100,81,8,8,10,0.4,3,92
11A15,A,Chemistry,Prisha Deshmukh,Y,11,110115,96,60,94,76,3,10,4,0.8,8,80
11A15,A,Biology,Prisha Deshmukh,N,11,110115,94,57,59,40,10,10,6,0.2,5,48
11A15,A,English,Prisha Deshmukh,Y,11,110115,81,80,80,41,7,9,8,0.8,7,66
11A15,A,Social,Prisha Deshmukh,Y,11,110115,88,57,100,86,5,10,3,0.6,3,82
11A15,A,Painting,Prisha Deshmukh,Y,11,110115,98,47,58,78,6,9,7,0.4,3,49
11A16,A,Maths,Karan Nair,N,11,110116,70,87,60,42,7,9,9,0.5,3,45
11A16,A,Physics,Karan Nair,Y,11,110116,98,54,99,64,3,6,10,0.6,10,40
11A16,A,Chemistry,Karan Nair,Y,11,110116,88,84,95,91,9,3,10,0.9,7,83
11A16,A,Biology,Karan Nair,Y,11,110116,88,42,44,43,3,3,10,0.5,8,89
11A16,A,English,Karan Nair,Y,11,110116,87,98,64,80,10,7,9,0.2,5,74
11A16,A,Social,Karan Nair,Y,11,110116,81,61,84,66,10,10,3,0.8,6,96
11A16,A,Painting,Karan Nair,Y,11,110116,98,41,58,51,5,9,9,0.1,3,47
11A17,A,Maths,Vijay Suri,N,11,110117,72,90,42,65,4,10,3,0.3,7,89
11A17,A,Physics,Vijay Suri,N,11,110117,98,44,98,84,4,8,2,0.8,9,43
